Apple's new credit card keeps advisors guessing,Sean AlloccaDaniel Kuhn,2019-03-27T00:00:00Z,U.S. Federal; Colorado; Virginia,,News,1101,apple credit card late offering silicon valley tech giant look ready make avenue financial service sector new card mostly benefit loyal user apple product also unwelcome reminder ever present question mind wealth manager faang company like facebook amazon apple netflix alphabet continue land grab service historically provide financial service industry cost traditional riasominously majority investor consider switch financial service provider say would consider bank tech company like facebook google amazon could accord recentsurvey novantis indeed ceo carson wealth management ron carson question tech giant become force wealth management possibly stop view amazon competition carson say whenever decide get directly business prepare yet much low hang fruit come tech startup automate invest app already blur line traditional banking offering like credit debit card wealth management offering micro investing appacorns instance already roll laundry listof new financial product like acorns spend debit card make tungsten  come attached check account firm retirement account call acorns later build 170000 account two month say ceo noah kerner obvious entry barrier form financial service delivery regulation compliance list asthe number one challenge face ria accord td ameritradesurvey almost one three ria name regulatory issue big operational obstacle 2019 sixteen percent 302 firm survey expect increase spending legal cost year arena large technology firm excel meet unmet demandsthrough scalable technology say scott smith director cerulli associates 2018 study say size everything however level nuance regulation inherent financial advice engagement would difficult scale strategic interest world large technology provider highly regulated environment could continue push tech giant partnership traditional bank brokerage example independent robo advisorwealthfront announce partnershipwith two bank offer high yield saving account customer traditional bank second large independent robo offer cash account 224 interest rate fdic insure 1 million without take regulatory scrutiny accord spokeswoman expert believe faang may take similar tack fact tech giant likely encourage partnership wealthtech platform say vasyl soloshchuk ceo managing partner insart fintech java engineering company ablogpost however serious disruptive change take time unfold say landscape commoditization real present danger ria say eric walters president silvercrest wealth planning greenwood village colorado tech giant offer cheap service traditional advisor provide well value service past risk see business erode robo advisor obvious place faang acquire service convert already exist user interface client relationship financial product platform however incumbent quick offer robo advisor technology initial result robo startup less promising walters say major competitor schwab vanguard robo platform many faang company would hesitate enter highly regulated market entrenched competitor like say large tech company rely heavily fiercely loyal user base continue number trust company consumer choose business say james gambaccini managing partner acorn financial services ria base reston virginia apple much big data play way put sizeable cash holding work expectation get back form interest payment time gambaccini say addition financial service tech giant make high profile entrance heavily regulate industry past year amazon launch ventureto jointly manage health employee population alongside jpmorgan chase berkshire hathaway potentially put online retailer toe toe traditional hmo provider amazon also acquire thedirect consumer pharmacy business pillpack hire slew former healthcare leader much like amazon move healthcare big company lot resource evaluate enter  new market say gambaccini jim del favero chief product officer digital investment platform personal capital see financial advisor sphere fairly secure apple say continue expand point type financial service payment like credit card offering within lend take wealth management know people would feel large tech player handle wealth management need del favero say consider client relationship heart wealth management strategy recent datum breach like facebook privacy snafu cambridge analytica might make client think twice entrust financial future social media monolith cerulli study predict eventual winner offer flexible model human advisor focus create relationship formulate comprehensive financial plan investor client adapt hybrid model certainly within range possibility faang company accord study prediction tech giant truly try compete advisor big tech massive competitive disadvantage zero ability create scale advice business say riskalyze ceo aaron klein,Financial Planning
"Apple's Siri 'listens in on users' intimate moments including sex', whistleblower claims;A new letter by a former Apple contractor indicates that Siri listens in on users' intimate moments, before the recordings are 'graded' by contractors","By, Shivali Best",2020-05-21T00:00:00Z,International,,News,446,amazon alexa apple siri smart assistant regularly feature many people daily life new letter former apple contractor indicate siri may help day day task thomas le bonniec claim siri listen user intimate moment recording grade contractor mr le bonniec claim time work apple grade recording medical discussion criminal activity sex official business talk speak anonymously guardian last july say much vetting work amount datum free look seem quite broad would difficult identify person listen especially accidental trigger address name mr le bonniec reveal identity pen open letter european datum protection regulator concern letter say worry apple undoubtedly apple keep ignore violate fundamental right continue massive collection datum extremely concerned big tech company basically wiretappe entire population despite european citizen tell eu one strong datum protection law world passing law good enough need enforce upon privacy offender time apple cork office mr le bonniec claim listen thousand recording day user iphone apple watches ipadsiphone 11 screen smash ps729 smartphone throw outside apple storeaccording mr le bonniec include recording device owner well friend family colleague apple previously admit small portion siri request analysed improve smart assistant diction speak july last year apple spokesperson say know customer concern recent report people listen audio siri recording part siri quality evaluation process call grading hear concern immediately suspend human grading siri request begin thorough review practice policy decide make change siri result apple confirm mr le bonniec work subcontractor two month july 2019 however confirm siri policy since update include opt feature mean user choose share audio sample also highlight apple employee review audio clip contractor,mirror.co.uk
Apple's smaller rivals unite to fight iPhone app store rules,,2020-09-24T00:00:00Z,U.S. Federal,,News,363,washington  spotify maker fortnite tinder take apple google part newly form coalition call fair treatment way tech giant run app store coalition app fairness washington base nonprofit launch thursday advocate legal regulatory change measure could block apple google favor app iphone android operating system control activism small rival add scrutiny tech giant face european regulator lawmaker group aim voice app game developer effort protect consumer choice create level playing field say statement horacio gutierrez head global affair chief legal officer music stream pioneer spotify apple group main target though google app store policy also radar company summer game developer introduce direct payment plan bypass platform apple google take 30 cut app revenue purchase long sore spot developer fortnite developer epic games respond sue company see anti competitive behavior epic back new coalition along spotify online date app maker match group member include tile basecamp protonmail european medium industry association addition app store big tech face fresh scrutiny antitrust regulator trump administration move toward campaign enlist support sympathetic state attorney general across country anticipated lawsuit google justice department could government big legal offensive protect competition since ground break case microsoft almost 20 year ago lawmaker consumer advocate accuse google abuse dominance online search advertising stifle competition boost profit,The Associated Press State & Local Wire
Apple's smaller rivals unite to fight iPhone app store rules,The Associated Press,2020-09-24T00:00:00Z,U.S. Federal; International,,News,363,washington spotify maker fortnite tinder take apple google part newly form coalition call fair treatment way tech giant run app store coalition app fairness washington base non profit launch thursday advocate legal regulatory change measure could block apple google favour app iphone android operating system control activism small rival add scrutiny tech giant face european regulator lawmaker group aim voice app game developer effort protect consumer choice create level playing field say statement horacio gutierrez head global affair chief legal officer music stream pioneer spotify apple group main target though google app store policy also radar company summer drop popular game fortnite app store game developer introduce direct payment plan bypass platform apple google take 30 cut app revenue purchase long sore spot developer fortnite developer epic games respond sue company see anti competitive behaviour epic back new coalition along spotify online date app maker match group member include tile basecamp protonmail european medium industry association addition app store big tech face fresh scrutiny antitrust regulator trump administration move toward antitrust action search giant google campaign enlist support sympathetic state attorney general across country anticipated lawsuit google justice department could government big legal offensive protect competition since ground break case microsoft almost 20 year ago lawmaker consumer advocate accuse google abuse dominance online search advertising stifle competition boost profit,The Canadian Press
Apple's smaller rivals unite to fight iPhone app store rules,,2020-09-24T00:00:00Z,U.S. Federal; New York,,News,363,washington spotify maker fortnite tinder take apple google part newly form coalition call fair treatment way tech giant run app store coalition app fairness washington base nonprofit launch thursday advocate legal regulatory change measure could block apple google favor app iphone android operating system control activism small rival add scrutiny tech giant face european regulator lawmaker group aim voice app game developer effort protect consumer choice create level playing field say statement horacio gutierrez head global affair chief legal officer music stream pioneer spotify apple group main target though google app store policy also radar company summer game developer introduce direct payment plan bypass platform apple google take 30 cut app revenue purchase long sore spot developer fortnite developer epic games respond sue company see anti competitive behavior epic back new coalition along spotify online date app maker match group member include tile basecamp protonmail european medium industry association addition app store big tech face fresh scrutiny antitrust regulator trump administration move toward campaign enlist support sympathetic state attorney general across country anticipated lawsuit google justice department could government big legal offensive protect competition since ground break case microsoft almost 20 year ago lawmaker consumer advocate accuse google abuse dominance online search advertising stifle competition boost profit,The Associated Press
Apple's smaller rivals unite to fight iPhone app store rules,,2020-09-24T00:00:00Z,U.S. Federal,,News,363,washington  spotify maker fortnite tinder take apple google part newly form coalition call fair treatment way tech giant run app store coalition app fairness washington base nonprofit launch thursday advocate legal regulatory change measure could block apple google favor app iphone android operating system control activism small rival add scrutiny tech giant face european regulator lawmaker group aim voice app game developer effort protect consumer choice create level playing field say statement horacio gutierrez head global affair chief legal officer music stream pioneer spotify apple group main target though google app store policy also radar company summer game developer introduce direct payment plan bypass platform apple google take 30 cut app revenue purchase long sore spot developer fortnite developer epic games respond sue company see anti competitive behavior epic back new coalition along spotify online date app maker match group member include tile basecamp protonmail european medium industry association addition app store big tech face fresh scrutiny antitrust regulator trump administration move toward campaign enlist support sympathetic state attorney general across country anticipated lawsuit google justice department could government big legal offensive protect competition since ground break case microsoft almost 20 year ago lawmaker consumer advocate accuse google abuse dominance online search advertising stifle competition boost profit,Associated Press International
Apple's smaller rivals unite to fight iPhone app store rules,,2020-09-24T00:00:00Z,U.S. Federal,,News,363,washington  spotify maker fortnite tinder take apple google part newly form coalition call fair treatment way tech giant run app store coalition app fairness washington base nonprofit launch thursday advocate legal regulatory change measure could block apple google favor app iphone android operating system control activism small rival add scrutiny tech giant face european regulator lawmaker group aim voice app game developer effort protect consumer choice create level playing field say statement horacio gutierrez head global affair chief legal officer music stream pioneer spotify apple group main target though google app store policy also radar company summer game developer introduce direct payment plan bypass platform apple google take 30 cut app revenue purchase long sore spot developer fortnite developer epic games respond sue company see anti competitive behavior epic back new coalition along spotify online date app maker match group member include tile basecamp protonmail european medium industry association addition app store big tech face fresh scrutiny antitrust regulator trump administration move toward campaign enlist support sympathetic state attorney general across country anticipated lawsuit google justice department could government big legal offensive protect competition since ground break case microsoft almost 20 year ago lawmaker consumer advocate accuse google abuse dominance online search advertising stifle competition boost profit,Associated Press Financial Wire
Apple’s smaller rivals unite to fight iPhone app store rules,,2020-09-24T00:00:00Z,U.S. Federal; International,,Web News,0,washington spotify maker fortnite tinder take apple google part newly form coalition call fair treatment way tech giant run app store coalition app fairness washington base non washington spotify maker fortnite tinder take apple google part newly form coalition call fair treatment way tech giant run app store coalition app fairness washington base nonprofit launch thursday advocate legal regulatory change measure could block apple google favor app iphone android operating system control activism small rival add scrutiny tech giant face european regulator lawmaker group aim voice app game developer effort protect consumer choice create level playing field say statement horacio gutierrez head global affair chief legal officer music stream pioneer spotify apple group main target though google app store policy also radar company summer drop popular game fortnite app store game developer introduce direct payment plan bypass platform apple google take 30 cut app revenue purchase long sore spot developer fortnite developer epic games respond sue company see anti competitive behavior epic back new coalition along spotify online date app maker match group member include tile basecamp protonmail european medium industry association addition app store big tech face fresh scrutiny antitrust regulator trump administration move toward antitrust action search giant google campaign enlist support sympathetic state attorney general across country anticipated lawsuit google justice department could government big legal offensive protect competition since ground break case microsoft almost 20 year ago lawmaker consumer advocate accuse google abuse dominance online search advertising stifle competition boost profit,WebNews - English
Apple's smaller rivals unite to fight iPhone app store rules,,2020-09-24T00:00:00Z,U.S. Federal; International,,Web News,0,washington spotify maker fortnite tinder take apple google part newly form coalition call fair treatment way tech giant run app store coalition app fairness washington base n washington spotify maker fortnite tinder take apple google part newly form coalition call fair treatment way tech giant run app store coalition app fairness washington base non profit launch thursday advocate legal regulatory change measure could block apple google favour app iphone android operating system control activism small rival add scrutiny tech giant face european regulator lawmaker group aim voice app game developer effort protect consumer choice create level playing field say statement horacio gutierrez head global affair chief legal officer music stream pioneer spotify apple group main target though google app store policy also radar company summer drop popular game fortnite app store game developer introduce direct payment plan bypass platform apple google take 30 cut app revenue purchase long sore spot developer fortnite developer epic games respond sue company see anti competitive behaviour epic back new coalition along spotify online date app maker match group member include tile basecamp protonmail european medium industry association addition app store big tech face fresh scrutiny antitrust regulator trump administration move toward antitrust action search giant google campaign enlist support sympathetic state attorney general across country anticipated lawsuit google justice department could government big legal offensive protect competition since ground break case microsoft almost 20 year ago lawmaker consumer advocate accuse google abuse dominance online search advertising stifle competition boost profit,WebNews - English
"Apple's strength signals a new economic age;Thanks to the pandemic, Big Tech is prospering at the expense of traditional industries as never before",JEREMY WARNER,2020-08-21T00:00:00Z,U.S. Federal; California; International,,News,854,city folklore two faintly irrational nonetheless reliable sell signal come stock picking one hugely successful inspirational manager founder decide leave company whoever come next find tough act follow predecessor doubt overhype reality company build shiny new state theart headquarters look far royal bank scotland evidence gogarburn office outskirt edinburgh stand monument hubris fred goodwin however apply either two dictum apple would largely miss one great bull run history company co founder undoubted genius steve jobs die succeed nice seemingly ineffectual tim cook people say well end since share rise nearly ninefold mr cook strategy diversification digital service make apple much software hardware company wholly vindicate similarly apple build iconic 5 billion norman foster design fly saucer headquarters cupertino california share scarcely miss beat upward march late spurt cause apparently immaterial announcement stock split tell two share every one use mean double money even enough push company line become world first 2 trillion corporation market value size annual gdp major advanced economy italy grow problem like apple political resentment big threat continued ascendancy apple amazon google usual enemy management complacency regulatory containment even break firmly political agenda us europe however digital supertanker seem quite unstoppableit admittedly somewhat fatuous signal headoffice construction management succession defy conventional thinking also extraordinarily widely diversified use digital supremacy eat new market attack soft underbelly whole range traditional industry medium banking retail grocery great swathe economy fall ascent disprove old rule management stick knitting well another rule fall wayside idea order prosper attract investment pay decent dividend twenty six year formation amazon yet pay one choose instead reinvest past would investor arm happy along ride despite big economic collapse since great depression us stock market test record high make back loss inflict early panic covid apparent disconnect wall street main street rarely striking even take account distort effect asset price rampant central bank money printing yet market look forward back focus much destruction old economy transformation new lockdown put rocket demand home entertainment home shopping home work service much lockdown strategy might even possible online service five 10 year economic commercial evolution cram month optimist would say bounce stock market point sharp v shape recovery economy drill performance individual stock however far clear much gain sampp 500 come five company apple alphabet amazon facebook microsoft collectively account around quarter entire value index possibly big concentration value stock market history many traditional company hand remain mire deep bear territory surge stock market tell central bank money printing pace disruptive transition one economic age another immediate prospect job living standard well happen work like apple economic prosperity require much wide hinterland enterprise activity employment boom stock market contrast sharply ultra low long term government bond yield two point different economic future one relatively positive albeit dominate american technology company depression style level stagnation long future pick poisonfollow jeremy warner twitter jeremywarneruk read,The Daily Telegraph (London)
"Apple's strength signals the coming of a new economic age;Thanks to the pandemic, Big Tech is prospering at the expense of the old economy as never before",By Jeremy Warner,2020-08-21T00:00:00Z,U.S. Federal; California; International,,News,845,city folklore two faintly irrational nonetheless reliable sell signal come stock picking one hugely successful inspirational manager founder decide leave company whoever come next find tough act follow predecessor doubt overhype reality company build shiny new state art headquarters look far royal bank scotland evidence gogarburn office outskirt edinburgh stand monument hubris fred goodwin however apply either two dictum apple would largely miss one great bull run history company co founder undoubted genius steve jobs die succeed nice seemingly ineffectual tim cook people say well end since share rise nearly ninefold cook strategy diversification digital service make apple much software hardware company wholly vindicate similarly apple build iconic 5 billion norman foster design fly saucer headquarters cupertino california share scarcely miss beat upward march late spurt cause apparently immaterial announcement stock split tell two share every one use mean double money even enough push company line become size annual gdp major advanced economy italy grow problem like apple political resentment much big threat continue ascendancy like apple amazon google usual enemy management complacency regulatory containment even breakup firmly political agenda us europe however digital supertanker seem quite unstoppable admittedly somewhat fatuous signal head office construction management succession defy conventional thinking also extraordinarily widely diversified use digital supremacy eat new market attack soft underbelly whole range traditional industry medium banking retail grocery great swathe economy fall ascent disprove old rule management stick knitting well another rule fall wayside idea order prosper attract investment pay decent dividend twenty six year formation amazon yet pay one choose instead reinvest gain past would investor arm happy along ride despite big economic collapse since great depression us stock market make back loss inflict early panic covid apparent disconnect wall street main street rarely striking even take account distort effect asset price rampant central bank money printing yet market look forward back focus much destruction old economy transformation new lockdown put rocket demand home entertainment home shopping home working service much lockdown strategy might even possible online service five 10 year economic commercial evolution cram month optimist would say bounce stock market point sharp v shape recovery economy drill performance individual stock however far clear much gain amp p 500 come five company apple alphabet amazon facebook microsoft collectively account around quarter entire value index possibly big concentration value stock market history many traditional company hand remain mire deep bear territory surge stock market tell central bank money printing pace disruptive transition one economic age another immediate prospect job living standardsit well happen work like apple economic prosperity require much wide hinterland enterprise activity employment boom stock market contrast sharply ultra low long term government bond yield two point different economic future one relatively positive albeit dominate american technology company depression style level stagnation long future pick poison,telegraph.co.uk
Apple: Still Largely a Luxury Brand,,2014-01-02T00:00:00Z,U.S. Federal,,News,1863,jan 02 2014  october 14 2013 apple  issue press release state handpicke angela ahrendts former burberry ceo award newly create position senior vice president ahrendts grant discretion manage operation apple retail online store prior serve burberry chief ahrendts also put time executive liz claiborne  donna karan international subsidiary louis vuittonmoet hennessy resume ahrendts task make seemingly awkward transition world haute couture fashion silicon valley sphere nut bolt geekdom moore law physics fan boy product launch reality however angela ahrendts immediately fit right apple actually luxury brand technology vs luxury profitability tiffany  jeweler represent epitome luxury brand charm bracelet diamond ring assorted bauble mere ornament little industrial use consumer several tiffany diamond ring price 5000000 low end classic tiffany sterling silver heart tag charm bracelet begin 27500 typical tiffany client may remain somewhat insulated day day economic reality gasoline price job layoff anything tiffany business result would correlated stock high end real estate market performance often time diverge away economic landscape face common man still comparison big tech tiffany five year average margin return equity growth rate statistic may appear somewhat pedestrian nominal statistic may support superficial case microsoft google intel apple luxury brand defy standard law price elasticity price sale volume negatively correlate beneath surface however microsoft google intel  leverage dominance one specific sector maintain fat profit margin research firm net market share  estimate microsoftwindows software operate 90 percent exist desktop computer november 2013 meanwhile comscore also report googlecontrolle 669 percent 2013 fall quarter search engine market literal one trick pony personal computer search market historically account roughly two third sale nearly operating profit microsoft intel google european regulator course would argue microsoft intel googleprofitability metric indicative exploitation monopoly power rather reflection real luxury brand goodwill course past five year microsoft intel google slam antitrust lawsuit  european union may ultimately conclude settlement range 730 million 5 billion apple mobile market apple course rare technology company ability maintain strong pricing power across diversified product line apple actually define separate operating segment largely accord individual iphone ipad mac ipod itunes wing within grander ecosystem apple ipad tablet iphone product line particular interest regard support ongoing luxury thesis apple generate 370 billion net income 1709 billion total net sale late fiscal  2013 end september 28 amount ipad iphone combine 1233 billion 721 percent apple 2013 total net sale apple specifically break profit accord operating segment event luxury brand apple able preserve impressive profit margin despite dynamic five year shift within sale mix away mac towards mobile microsoft intel googlehave combine bank 437 billion net income 1809 billion revenue close late respective fiscal year microsoft intel googlehave fold mobile operation within respective entertainment devices intelarchitecture motorola mobile operating segment advise microsoftentertainment devices division also include popular xbox gaming console still entertainment device segment turn mere 888 million operate profit 102 billion 2013 total net sale microsoft mobile division intel google nokia feature similar profile intelarchitecture umbrella category mobile chip sale already rack 18 billion operate loss upon 30 billion segment revenue first nine month year apple take majority profit within mobile space nary real concern build market share cheap apple iphone revenue per unit sell remain 600 past five year despite desperate attempt google samsung  microsoft nokia intelto build competitive android windows ecosystem true luxury brand remain fray debilitate price war apple iphone revenue per unit sell decline 36 percent fiscal year 2012 2013 62960 60745 apple within late annual report already suggest slight drop revenue largely attributable consumer purchase old iphone handset instead opt ecosystem altogether recent teardown isuppli  estimate mere 21830 total cost manufacture 64 gb iphone 5s apple turn around sell top dollar 84900 top line iphone indeed luxury item bottom linewhile grizzle wall street analyst busy pore return equity intangible asset goodwill statistic main street consumer may simply describe apple cool legendary investor warren buffett might also allude apple goodwill moat protect shareholder interest apple production emerge eerily similar nike  air jordans see see hipster type wait long line cache lay hand upon late upgrade long term apple branding help stock outperform sp 500 index bear hater recognize typical apple customer might generally less inclined debate arcane technical specification angela ahrendst newly anoint vp retail help apple solidify prominence high end fashion accessory 2012 wall street journal cite extensive study forrester research estimate average household income 98560 mac owner sake comparison windows user come mere 74452 average household income junction time research travel booking website orbitz also indicate apple diehard likely splurge upon five star hotel accommodation effect apple part large lap luxury package deal apple close late 2013 fiscal year 143 billion cash 263 billion short term investment 1062 billion long term marketable security book apple transition fiscal 2014 1468 billion cash investment 835 billion total liability balance sheet apple balance sheet include 10 billion defer revenue ultimately fall liability side ledger shift income statement apple also take 17 billion long term debt part ambitious plan return 100 billion back shareholder buyback dividend end 2015 apple healthy balance sheet largely result 537 billion 2013 cash flow generate operation billionaire investor carl icahn adamant idea apple financial manager operate luxury simply buy back stock improve shareholder value apple stock change hand 55452 per share end december 30 2013 trading session relatively small immediate 10 billion buy back may lower apple share issue count 7206 million 8992 million move would also effect automatically take report current 4003 2013 apple earning per share estimate 5000 current eps activist investor icahn may claim apple share price accommodate least 25 percent near term capital appreciation carl icahn already set three year price target  125000 per share apple time apple shareholder may consider cash splurge upon tiffany gift set midtown manhattan apple stock appear compelling buy investor operate luxury time miss ifixit gives apple mac pro positive review repairability  read original article  wall st cheat sheet                 ,Newstex Blogs
"Apple's Tim Cook backs privacy laws, warns data being 'weaponized'",Kelvin Chan Associated Press,2018-10-24T00:00:00Z,U.S. Federal; California,,News,789,brussels head apple wednesday endorse tough privacy law europe renew technology giant commitment protect personal datum warn weaponize user speak international conference data privacy apple ceo tim cook applaud european union authority bring strict new datum privacy law year say iphone maker support federal privacy law cook remark along comment due later google facebook top boss european union home base brussels underscore tech giant jostle curry favor region regulator tighten scrutiny datum protection become major political issue worldwide european regulator lead charge set new rule big internet company eu new general data protection regulation gdpr require company change way business region number headline grab datum breach raise public awareness issue many jurisdiction regulator ask tough question time rest world include home country follow lead cook say apple full support comprehensive federal privacy law united states say applause hundred privacy official 70 country california move put regulation similar eu strict rule 2020 state mull aggressive law rattle big tech company push federal law would treat leniently cook warn technology promise drive breakthrough benefit humanity risk overshadow harm deepen division spread false information say trade personal information explode data industrial complex information everyday deeply personal weaponize us military efficiency say scrap personal datum collect digital profile let business know user well know allow company offer user increasingly extreme content harden conviction cook say surveillance stockpile personal datum serve enrich company collect say cook appearance seem set one tech rival show company credential datum privacy become weak point facebook google spotlight shining directly apple opportunity show lead player take mantle say ben robson lawyer oury clark specialize datum privacy cook appearance go good currency official add facebook ceo mark zuckerberg google head sundar pichai schedule address video annual meeting global datum privacy chief cook attend person repeatedly say privacy fundamental human right vow company would sell ad base customer datum way company like facebook speech come week iphone maker unveil expand privacy protection measure people canada australia new zealand include allow download personal datum hold apple european user already access feature gdpr take effect may apple plan expand worldwide international conference data protection privacy commissioners hold different city every year normally attract little attention brussels venue year take symbolic meaning eu official ratchet tech regulation effort 28nation eu take global leadership issue beef datum privacy regulation launch gdpr new rule require company justify collection use personal datum glean phone app visit website must also give eu user ability access delete datum object datum use gdpr also allow big fine benchmarke revenue big tech company could amount billion dollar first big test new rule ireland datum protection commission lead authority europe many big tech firm base country investigate facebook data breach let hacker access 3 million eu account google meanwhile shut plus social network month reveal flaw could expose personal information half million people,The East Bay Times (California)
"Apple's Tim Cook expected to join CEOs of Google, Amazon, and Facebook in testifying before Congress on antitrust issues",,2020-06-18T00:00:00Z,International,,News,274, june 18 secret big tech lawmaker microscope everything privacy violation abuse user datum antitrust concern stem way company come dominate entire market prevent competitor grow big enough threaten position instance doj interested know google search business determine company use success area push many product service expense competitor case facebook ftc believe social giant use controversial datum policy thwart potential rival decide one worth buy accord report washington post  later confirm new york times ceo google facebook amazon willing testify congress later summer antitrust concern apple signal intention send senior executive word whether tim cook would testify would make ceo commit participate hearing even facebook ceo mark zuckerberg google ceo sundar pichai amazon ceo jeff bezos send letter explicitly agree testify long commit hearing organize house judiciary antitrust subcommittee lead david cicilline take place later summer even happen online due health concern draw lot attention probably important moment battle regulate tech giant,Indian Technology News
"Apple's Tim Cook expected to join CEOs of Google, Amazon, and Facebook in testifying before Congress on antitrust issues",Adrian Potoroaca,2020-06-17T00:00:00Z,U.S. Federal,,News,543,jun 17 2020  context last week house judiciary antitrust subcommittee push tech giant investigation possibility chief executive testify upcoming hearing ceo google amazon facebook concern timing question may ask eventually cave however apple ceo tim cook yet though widely expect secret big tech lawmaker microscope  everything privacy violation abuse user datum antitrust concern stem way company come dominate entire market prevent competitor grow big enough threaten position instance doj interested  know google search business determine company use success area push many product service expense competitor case facebook ftc believe  social giant use controversial datum policy thwart  potential rival decide one worth buy accord report  washington post  later confirm  new york times ceo google facebook amazon willing testify congress later summer antitrust concern apple signal intention send senior executive word whether tim cook would testify would make ceo commit participate hearing even facebook ceo mark zuckerberg google ceo sundar pichai amazon ceo jeff bezos send letter explicitly agree testify long commit hearing organize house judiciary antitrust subcommittee lead david cicilline take place later summer even happen online due health concern draw lot attention probably important moment battle regulate tech giant share article      ,Newstex Blogs
"Apple sued by app developer for alleged patent infringement, antitrust violation",Reed Albergotti,2019-10-04T00:00:00Z,Delaware; Dist. of Columbia,,News,701,app developer accuse apple patent infringement antitrust violation new lawsuit file friday delaware federal court blix maker email client call blue mail allege recently launch sign apple feature infringe patent developer complain apple borrow idea compete unfairly rare software developer confront apple much less file suit usually large corporation like music stream service spotify complain european union early year apple use platform favor music service time change big tech company include apple scrutinize lawmaker regulator wield market dominance house lawmaker last month issue sweeping document request silicon valley giant include apple hope shed light competitive practice instance apple ask turn information decide app feature copy silicon valley new find scrutiny may embolden big tech small competitor blix bluemail launch 2015 instal 10 million user globally accord research firm sensor tower 2017 feature segment today show blue mail also offer ability create use random email address allow blue mail user email back forth without person end ever know actual email address person use blue mail apple new sign feature offer similar service apple customer create new internet account use apple credential process create randomly generate email address instead share actual address outside company email random address forward apple real address customer choose stop receive mail random address instance much spam blue mail claim first company conceive masked email address many service offer similar feature accuse apple use patent method blue mail say novel user friendly apple spokesman fred sainz decline comment blue mail allege lawsuit file law firm quinn emanuel urquhart amp sullivan august 2018 shortly launch anonymous share feature standing apple app store begin fall lawsuit offer specific evidence apple deliberately hurt download accord sensor tower blue mail popularity peak 2016 decline 2018 blue mail offer possible motive apple plan announce similar feature less year may 2019 blue mail launch desktop application mac accord lawsuit app climb ranking store receive email apple inform blue mail violate apple term service app spammy similar app blue mail claim lawsuit apple customer less likely install application mac computer available apple build app store suit cite security warning apple give customer try install app download software outside app store accord correspondence cite lawsuit blue mail push apple detail bar mac app store apple respond cite blue mail similarity different mail client call typeapp one though also blue mail parent company company stop offer app store response blue mail ask could similar typeapp typeapp long app store apple still would budge accord complaint review consideration find application still compliance guideline company write apple remove app store,Washington Post Blogs
