Finance more evolution than revolutionary change,,2020-09-02T00:00:00Z,International,,Web News,0,new technology burst onto scene may take year mature past year new entrance financial technology like machine learning cryptocurrency tout change industry however promise change yet new technology burst onto scene may take year mature past year new entrance financial technology like machine learning cryptocurrency tout change industry however promise change yet fully realise last week money next virtual summit finance professional ask thought certain trend topic gartner hype cycle product first get peak inflated expectation drop trough disillusionment mature finally gain acceptance mainstream market consensus among panel open banking open finance much hype many year idea start show promise plenty opportunity growth open banking hype along delay around rollout adoption say lucy demery global head fintech banking standard chartered whitepaper go pretty well really ramp really impressive stride push far financial product much see connect wide e commerce big tech platform uk europe scott abrahams group head acceptance emerge payment mastercard say concept open banking still enough sway consumer adopt old payment method still kick around still pretty good majority consumer 75 77 74 percent samsung pay apple pay google pay user say either use credit debit card default payment method respectively mobile payment report deloitte 2019 abrahams add main value proposition payment provider like mastercard visa american express provide predictability reliability main piece value mastercard billion people means payment two circle shop physical online use payment product exactly whether brazil north america poland uk many  business sell year financial consultancy firm 11 fs deputy ceo jason bates say  technology need problem thing go drive million billion people use open banking go ability see statement three four bank one app intelligence service private banking mass market intelligent agent help spending utility switch move around saving financial advisor cryptocurrency overhype say bates think crypto asset distribute ledger amazing opportunity end cryptocurrency currency use transaction however great opportunity technology behind cryptocurrency find way pit despair gartner curve many panel member agree say payment method cryptocurrencie long way go payment perspective  start creep back however use cryptocurrency distribute ledger technology much wide payment perspective still lot opportunity past high praise say abrahams immediate use ai machine learn right back end say demery conduct datum collection analytic consumer side technology customer still ready fully adopt portfolio analytic institutional side credit consumer institutional one area look lot help incumbent get well efficient often partnership fintech also incumbent right another use case machine learning push nudge consumer towards financial product service would suit need demery say often tricky tricky term complexity also term risk around suitability mis sell especially retail space consumer trust ai remain low survey conduct capegemini 2019 find three quarter respondent want transparency ai power service similar number also indicate believe regulation use ai need key ai real opportunity human engagement alongside digital twin need deliver effectively say stephen ingledew chief executive fintech scotland another 2019 survey pegasystem find 68 percent trust human ai approve bank loan 30 percent feel comfortable business use ai consumer interaction abrahams say future ai retail space need partner person give example ai assistant could identify area financial improvement customer ultimately decision make financial advisor think people ready think ready moment go one step far say trust  tell right thing go blindly,WebNews - English
Financial Daily Dose 7.17.2019 | Top Story: EU Antitrust Regulators Probing Amazon Third-Party Seller Data Collection,Robins Kaplan LLP,2019-07-17T00:00:00Z,U.S. Federal,,News,844,jul 17 2019  eu regulator announce today conduct investigation amazon collect use datum third party seller appear retailing giant website eye potential antitrust violation amazon require seller share certain information probe center amazon use datum whether affect competition nytime  wsj  bloomberg end fed  may white house want cut rate come week ultimately fed act base white house generate economic uncertainty rather unyielding attack central bank nytime  bloomberg close loop libra facebook day hill big tech one thing clear primary obstacle zuck new crypto launch facebook nytime  wsj  bloomberg  law360 lawmaker expend vitriol facebook though bloomberg  marketplace  nytime would trust elon musk direct access brain right meet neuralink musk venture found develop data transmission system people computer bloomberg  nytime  wsj france imf christine lagarde prove economic superstar whether past success smooth way solid tenure new ecb president however far certain nytime steven cohen point72 hedge fund see unusual outflow portfolio manager year 20 date late turn string issue make relaunch cohen fund rocky one wsj inside scoop act labor secretary patrick pizzella former lobbyist government official longtime free market evangelist build four decade career fight regulation organize labor nytime new fdic plan would loosen disclosure requirement bank look sell mortgage back security late yearslong effort industry weaken regulation enact 2008 financial crisis  wsj open championship kick bright early tomorrow royal portrush northern ireland anticipation tourney sell first time 148year history run bit high wsj                     ,Newstex Blogs
Financial Daily Dose 7.24.2019 | Top Story: DOJ Launches Big Tech Antitrust Probe,Robins Kaplan LLP,2019-07-24T00:00:00Z,U.S. Federal,,News,917,jul 24 2019  announcement shock give potential player headline worthy anyway doj announce yesterday officially open antitrust probe big tech company whether act reduce competition amass market power nytime  wsj  bloomberg  marketwatch us regulator likely approve mobile sprint mega merger company announce new divestiture plan would equip satellite tv operator dish network corp building block new wireless network wsj  bloomberg office space sharing company wework set sight september 2019 ipo date early many investor expect wework confidentially file offer paperwork late 2018 likely publicly disclose next month wsj us china trade talk set resume early next week us negotiator prepare make trek beijing restart long stall discussion bloomberg note deutsche bank obviously find way yet another scandal late time sordid epstein affair emerge db report suspicious transaction epstein early year move money united states nytimes  wsj beijing automotive group week announce amount 5 stake germany daimler deepen company tie china vast troubled car market two company partner together china year government joint venture requirement law nytime interesting bloomberg take decade dirt low interest rate bond yield transform broad aspect economy upend long stand assumption money reshap  generation investor trader saver policymaker bloomberg inside scoop live us 8 large bank law360 snap good tuesday spur strong user growth since go public improved revenue sign long await snapchat app improvement leadership overhaul translate gain business wsj  marketwatch  bloomberg amazon partnership realogy holdings corp company count century 21 coldwell banker among brand purchaser buy realogy receive 5k amazon product service already shake already volatile housing market bloomberg  marketwatch e scooter company bird wrap new funding round value start nearly 25 billion nytime dash refinement wednesday morning thought art tablescape nytime                    ,Newstex Blogs
Financial Daily Dose 9.9.2019 | Top Story: Fed on Track to Cut Rates Again in September,Robins Kaplan LLP,2019-09-09T00:00:00Z,U.S. Federal,,News,728,sep 09 2019  friday remark fed chair powell zurich confirm central bank dedication keep us economic expansion track appear signal fed plan cut interest rate second time year nytime  wsj last week job number appear significantly alter plan wsj new trouble wework impend public offering corporate governance concernsinclude adequate oversight top executivesand mess potential conflict interest complicate already rocky rollout wsj  bloomberg two day pilot strike british airways affect nearly 1600 flight likely cost carrier upwards 100 million bloomberg big tech dubious honor odious moment actually unite left right draw recent ire party state federal level nytime  law360 regulator may look big big nytime purdue pharma reportedly talk doj settle criminal civil probe relate prescription painkiller oxycontin investigation ongoing since least 2017 wsj time breakdown talk purdue state attorney general may hasten drugmaker inevitable bankruptcy filing bloomberg law360 analysis ftc historic 170 million youtube fine criticism aside mean future coppa enforcement law360 new report china labor watch nonprofit advocacy group accuse apple partner foxconn violate chinese labor law use many temporary staff production iphone group time finding ahead apple anticipate launch tomorrow new spate iphones bloomberg npr tap voice america chief john lansing former cable exec helm agency global media past 5 year new leader year growth internal turmoil nytime pretty wild look world stat tell us come make p value work beyond spreadsheet newyorker               ,Newstex Blogs
Financial Daily Dose 9.11.2019 | Top Story: Hong Kong Stock Exchange Makes Surprise Bid for London Exchange,Robins Kaplan LLP,2019-09-11T00:00:00Z,U.S. Federal; Utah,,News,1145,sep 11 2019  surprise market wheeling deal afoot morning hong kong stock exchange offer buy london counterpart part deal value 37 billion would connect establish financial market west emerge financial market east nytime  wsj  bloomberg uber announce second round layoff recent month time affect 435 product engineering team ride hail company struggle get black regain competitive edge nytime  wsj  bloomberg highlight yesterday applefest feature new iphone update watch apple arcade apple new stream service  nytime  wsj  bloomberg  marketwatch tough week big tech get bad news former eu competition commissioner margrethe vestager expand portfolio become equivalent european union digital czar position analyst say give unmatched regulatory reach time public anger rise issue like privacy disinformation datum management enormous reach tech giant nytime back home ftc interview merchant sell amazon determine whether e commerce giant use market power hurt competition bloomberg  marketwatch china anbang insurance conglomerate unload us hotel holding 58 billion mirae asset global investments arm south korean financial service company 15hotel portfolio issue include waldorf astoria remain closed undergo renovation come bonus mess fake deed complicate matter wsj white collar watch current state actually define trade secret question heart doj economic espionage act case former waymo engineer anthony levandowski decamp join uber 2016 nytimes peloton give direction planned initial ipo price range marketwatch eight state ag band together challenge call sec water new regulation govern standard conduct broker group claim commission violate apa adopt standard lax prescribe dodd frank act law360 couple wall street titan take interest rate maneuvering smorgan stanley chief james gorman concern fed cut rate quickly  jpmorgan jamie dimon say outfit begin prepare make money interest rate drop zero wsj title insurance company fidelity national financial decide ditch plan 12 billion purchase stewart information services corp real estate service provider challenge federal trade commission law360 get man ship everything  well jack break captain chair alibaba trick bloomberg  nytime geologic fun fact wednesday castleton tower nearly 400foot sandstone spire near moab utah actually pulsate rate human heartbeat tap earth natural vibration nytime                       ,Newstex Blogs
Financial Daily Dose 9.26.2019 | Top Story: Juul Labs and EBay join WeWork in Replacing CEOs This Week,Robins Kaplan LLP,2019-09-27T00:00:00Z,U.S. Federal,,News,1018,sep 26 2019  week ceo exodus continue juul labs ceo kevin burns take hike midst public regulatory outrage soar use teenage vaping altria exec kc crosthwaite replace burns altria major tobacco company 35 percent stake juul reveal week end talk reunite philip morris international move see result juul drama nytime  wsj  bloomberg  marketwatch  marketplace ebay ceo devin wenig head door yesterday well blame difference company recently revamp board departure nytime  bloomberg america japan sign limited trade deal sideline un general assembly meeting wednesday open japanese market american farm good country also reach agreement digital trade hope serve model negotiation country word status white house threaten auto tariff nytime  bloomberg  law360 ftc accuse matchcom use fake ad attempt swindle hundred thousand consumer buy subscription allege online date company con people pay subscription via message company know scammer nytime  wsj perspective jpmorgan role recent wework drama jamie dimon roll sleeve help clean thing wsj inspire brands arby buffalo wild wings sonic parent company add jimmy john fast casual stable deal expect close next month marketwatch credit suisse defeat investor action accuse banking giant scheme trigger liquidity crunch cause price vix note drop nearly 96 close regular trading hour february 5 2018 ny federal court dismiss complaint without leave amend find cs expressly warn investor buy note risky law360 early ipo sign good peloton  bloomberg ny fed increase size schedule operation provide add cash infusion financial firm form overnight cash loan repo market 75 100 billion double size two week offering thursday 60 billion wsj businessweek put time mcdonald ceo steve easterbrook 50something brit make mission bring golden arches franchisee kick scream 21st century big tech bloomberg may country fan favor make time ken burns late epic country music damn might one pbs assignment monday see back bright early tuesday morning mdr                    ,Newstex Blogs
Financial Daily Dose 11.19.2019 | Top Story: T-Mobile Chief John Legere to Leave Company in April,Robins Kaplan LLP,2019-11-19T00:00:00Z,U.S. Federal,,News,959,nov 19 2019  mobile chief fan magenta john legere announce step april end current contract legere succeed mike sievert carrier current president coo nytime  wsj  bloomberg  marketwatch  mashable trouble scrutiny high profile us lawmaker regulator social medium company tiktok reportedly look would label chinese brand order continue march american market brand weigh future ipo wsj  nytime recent startup ipo relate stumble like uber lyft want like wework many startup focus amass cash hand fashion recent year easy money fast growth nytime softbank meanwhile one premiere source easy money look rebound wework  debacle ink agreement merge yahoojapan subsidiary line dominant messaging app company create japanese internet goliath would able compete big well finance tech firm united states china nytime  wsj jay clayton sec call well know little discuss aspect public comment process major league astroturfing bloomberg head big tech margrethe vestager get warm nytime occ propose rule seek clarify fallout 2015 second circuit decision throw validity interest rate transfer loan question new provision rate would remain permissible even transfer decision critic say embolden predatory lender rent bank scheme law360 quick check fed recent bond buy spree include nearly 30 billion mortgage bond since may even central bank drop total value mortgage bondholding nearly 500 billion since post crisis peak marketwatch scotus refuse take pharma bro martin shkreli appeal 2017 security fraud conviction make certain former hedge fund manager pharmaceutical executive serve rest seven year prison sentence law360 kylie jenner whose cosmetic startup hit 12 billion valuation sell 600 million control stake coty incthe beauty product conglomerate whose covergirl max factor brand struggle recent year wsj  huffpost  bloomberg  marketwatch much go note primary takeaway say large enough herd bison actually change spring  happen theatlantic                     ,Newstex Blogs
Financial Daily Dose 12.05.2019 | Top Story: CBS and Viacom Finalize Deal to Reunite Media Empire,Robins Kaplan LLP,2019-12-05T00:00:00Z,U.S. Federal,,News,908,dec 05 2019  cbs viacom back together deal reunite former partner close late yesterday push national amusements chief shari redstone since 2016 haste along recently precipitous fall grace cbs les moonves last year nytime  bloomberg occ rebuke wells fargo hr department massive backlog employee complaint compensation structure enough prevent kind behavior lead 2016 fake account scandal wsj follow clash board chair barry diller expedia ceo coo resign travel company company stock fall 12 2019 operation struggle fallout change google search function dramatically alter expedia number free link search engine wsj  bloomberg  marketwatch federal trade commission authority broaden antitrust probe amazon reportedly interview series software company practice around amazon cloud unit know amazon web services aws currently dominate market foundational cloud compute technology bloomberg billionaire hedge funder  steve cohen appear poise take large stake new york mets cohen become minority owner 2012 wilpon family face financial difficulty wake madoff ponzi scheme nytime  wsj  bloomberg thought big tech inquisitor kara swisher sundar pichai elevation alphabet ceo mean future company google nytimes beleaguered utility company pg near deal victim wildfire ignite powerline look worth upwards 135 billion key step toward resolve big utility bankruptcy history bloomberg  marketwatch marketwatch hoist huge red flag concern repo market cite insider warn fed recent raft injection last solution break system marketwatch new analysis reveal correlation value stock bond yield simply exist decade ago become pronounced since 2016 short value stock perform better yield curve get steeper mean difference long short term government bond yield widen wsj italian tax authority accuse fiatchrysler underestimate value american business 56 billion present carmaker potentially hefty bill prepare merger french rival psa group claim stem audit fiat 2014 acquisition chrysler restricting occur immediately deal bloomberg admittedly late claire saffitz party let remedy lobby regular bon appetit buddy comedy show alive host brad leone bunch good stuff bonappetit                 ,Newstex Blogs
"Financial digitization brings benefits, but also challenges: FSB",,2019-10-22T00:00:00Z,U.S. Federal,,News,625,globally financial product service offer digitally today experience take digital banking rise fintech even tech giant big tech immerse market accord financial stability board  global body technological innovation financial sector potential significantly change functioning system number potential benefit also risk challenge digitization finance deliver potentially great benefit term efficiency inclusion however rapid progress also present challenge create risk fsb note fifth annual report release day ago agency emphasize risk relate protection consumer crypto asset grow market share fintech big tech regard fsb emphasize together international organization digitization trend monitor aim take advantage benefit mitigate risk result well understanding implication trend allow continuous dialogue public private academic stakeholder pro consin document board note many new technology could decentralize provision financial service even see example payment settlement capital market trade finance loan among reduction intermediary centralized process traditionally involve provision financial service could benefit stability way also lead great competition diversity system designate however fsb indicate time increase use technology could involve number financial risk need manage emergence concentration ownership operation key infrastructure technology well issue legal liability consumer protection resolution cryptoactive new participantsthe fsb refer virus specific application decentralized technology already create opportunity pose challenge crypto active international agency already work issue relate protection market integrity counter money laundering terrorist financing well understand bank exposure encryption asset potential risk financial stability crypto asset currently pose risk global financial stability gap occur beyond reach regulator authority absence international standard emphasize add wide use new type cryptographic asset global stablecoin retail payment purpose ensure careful scrutiny authority see subject high standard regulation regard role fintech big tech financial service market fsb believe thesethey could also alter universe financial service provider since example credit grant figure grow rapidly although continue small proportion total financing grant big tech impact may greaterhowever emphasize competitive impact big tech great fintech company give usually large establish customer network well recognition trust name company combine strong financial position access low cost capital big tech company could reach rapid scale financial service,CE Noticias Financieras English
Financial Europe will be targeted by Big Tech,,2019-11-05T00:00:00Z,U.S. Federal,,News,603, bank future agenda mark pressure reduce cost increase efficiency simplify customer relationship imply accord carlos costa new paradigm organization open banking yet trigger material change market share profitability incumbent bank due historical relationship customer high inertia say carlos costa governor banco de portugal carlos costa say banca futuro conference organize business support claranet cuatrecasas deloitte grupo fca  total credit grant fintech still less 1 total overall credit private sector focus mainly country less competitive banking sector less stringent regulation carlos costa say incumbent bank fintech privilege cooperation collaboration digital innovation improvement information technology potential significantly change competitive structure industry financial year term example chinahe stress fintech big tech  comparative advantage bank use big datum artificial intelligence machine learn use social medium datum credit scoring risk assessment stress big tech currently limit asia pacific north america global vocation extension european market matter time china mobile payment solution offer big tech amount 2017 17 gdp world large financial service company currently alibaba group ant financial one billion customer physical counter decade ago citigroup 200 million customer bank future agenda mark pressure reduce cost increase efficiency simplify customer relationship imply accord carlos costa new paradigm organization bank depend third party infrastructure specialize human resource bank flexible fast  action face customer market requirement lose direct relationship build customer digital coinsthe scale another aspect underline carlos costa design production cost margin associate financial product intend mass market make possible fine segmentation market diversify risk dilute technological cost however scale make dependent offer big player change also challenge regulator supervisor still insufficient empirical study assess implication digitise banking sector term risk point lower volatility well influence technology great volatility procyclicality predict increase systemic risk due increase use artificial intelligence accord carlos costa consensus operational risk operational failure cyberattack insolvency transform risksystemic several institution depend third party governor banco de portugal refer grow debate creation synthetic digital currency central bank network digital currency central bank digital monetary area,CE Noticias Financieras English
Financial firms cry foul over 'double standard' ',,2020-06-22T00:00:00Z,International,,News,679,naver kakao increase clout finance regulatory loopholesby kim bo euncontroversy grow entry big tech company naver kakao financial sector subject regulation financial firm bank financial service firm cry foul double standard claim provide regulatory loophole tech giant easily expand presence industry capitalize platform technology naver kakao begin establish financial business naver early month launch cash management account service together security firm mirae asset daewoo tech company establish naver financial subsidiary last year see online payment service grow kakao set internet bank also kakao pay financial platform base mobile money transfer kakao pay acquire insurtech firm take step establish separate digital non life insurer kakao pay also launch brokerage subsidiary take baro investment amp securities financial firm worried tech company immense potential financial sector consider brand awareness capital massive amount datum e commerce platform naver shopping grow korea large e commerce platform 30 million user third quarter last year kakao commerce see annual transaction grow several trillion win rapid growth company online payment money transfer service attribute naver kakao respective dominance 1 web portal mobile messenger service provider firm also pose threat hold advantage develop innovative technology base service financial firm unhappy situation tech company subject light regulation even offer financial service contend government lax regulate big tech company prioritize foster innovative technology service bank financial company subject various regulation area capital requirement financial soundness majority shareholder qualification contrast tech giant engage electronic banking business control specific law govern e transaction provide leeway get around strict regulation naver see hold back launch internet bank despite widespread expectation internet bank face regulation company offer financial service non bank entity basically tech company offer partial financial service free regulation impose financial sector senior research fellow korea institute finance say regulation mean impose sort business currently blind spot address make situation unfair financial authority concede incentive offer tech company foster fintech industry add attempt make address complaint competition within finance sector firm bank security firm insurer future see territorial dispute financial firm big tech company financial services commission chairman eun sung soo say recent medium briefing rather exclude one side introduce policy intend reduce risk create level playing field fsc process revise exist regulation source say monday kif research fellow say lack regulation may stand beginning likely become issue scale financial business grow regulation necessary exist purpose maintain financial stability protect customer say,Korea Times
